b0464,b0463,1
b0464,b0462,0.993382564
b0464,b0464,0
b2213,b2213,0
b2213,b4187,0.967115287
b2213,b2068,0.201514196
b2213,b2212,0.92168293
b4116,b4117,0.164943032
b4116,b3517,0.324250441
b4116,b1493,0.370089052
b4116,b1492,0.387789068
b4116,b3516,0.514499695
b4116,b3212,0.979889997
b4116,b3213,0.967870788
b4116,b3214,0.208268059
b3131,b3138,0.793963255
b3131,b3140,0.462728551
b3131,b3141,0.751846381
b3131,b3131,0
b3131,b3133,0.093659942
b3131,b3137,0.94165536
b3131,b3132,0.24963925
b4187,b4187,0
b2697,b2697,0
b0504,b0516,0.608556057
b0504,b0517,0.01610808
b0504,b0515,0.344395797
b0564,b0980,0.357415544
b0564,b0979,0.373067624
b0564,b0978,0.851145871
b0564,b0972,0.691658857
b0564,b0973,0.802659771
b0564,b0974,0.323537969
b0564,b0975,0.627527723
b0564,b0976,0.295446213
b0564,b0977,0.139885066
b0064,b0062,0.496869183
b0064,b0063,0.576002696
b0064,b0064,0
b0064,b0061,0.666946732
b0064,b2841,0.463598901
b0064,b1901,0.647324531
b0064,b1900,0.292887746
b0064,b0396,0.827738967
b0064,b3565,0.781759511
b0064,b3564,0.453262179
b4401,b4014,0.440789474
b4401,b0114,0.994186047
b4401,b0115,0.65
b4401,b1276,0.993589744
b4401,b0118,0.039325843
b4401,b0311,0.739361702
b4401,b0313,0.098901099
b4401,b4131,0.506756757
b4401,b4132,0.396648045
b4401,b0038,0.344827586
b4401,b0037,0.382653061
b4401,b0036,0.774193548
b4401,b0035,0.886363636
b4401,b0040,0.445
b4401,b0618,0.907608696
b4401,b0617,0.315789474
b4401,b0616,0.912280702
b4401,b0613,0.917808219
b4401,b0614,0.391061453
b4401,b0734,0.993333333
b4401,b0886,0.37654321
b4401,b0432,1
b4401,b0430,0.962264151
b4401,b0429,0.625730994
b4401,b0620,0.944055944
b4401,b3845,0.718954248
b4401,b3846,0.864516129
b4401,b1334,0.969325153
b4401,b1612,0.993975904
b4401,b2975,0.532967033
b4401,b4467,0.863354037
b4401,b2243,0.81920904
b4401,b0720,0.153409091
b4401,b2579,0.668711656
b4401,b1210,0.823529412
b4401,b0972,0.698324022
b4401,b0974,0.5
b4401,b0975,0.544378698
b4401,b0976,0.264248705
b4401,b0977,0.1
b4401,b2993,0.31840796
b4401,b2992,0.825806452
b4401,b2990,0.852760736
b4401,b2997,0.208333333
b4401,b0116,0.748571429
b4401,b1109,0.780346821
b4401,b2288,0.941605839
b4401,b2287,0.954248366
b4401,b2286,1
b4401,b2285,0.966887417
b4401,b2284,0.852941176
b4401,b2283,0.670658683
b4401,b2278,0.902097902
b4401,b2277,0.531428571
b4401,b1243,0.855555556
b4401,b1245,0.965714286
b4401,b0903,0.99378882
b4401,b1299,0.062111801
b4401,b3907,0.835443038
b4401,b3320,0.777142857
b4401,b3318,0.343373494
b4401,b3312,0.316455696
b4401,b3321,0.415789474
b4401,b3316,0.788571429
b4401,b1012,0.282208589
b4401,b1011,0.226190476
b4401,b1010,0.878306878
b4401,b1009,0.177514793
b4401,b1007,0.929032258
b4401,b1006,0.255952381
b4401,b0721,0.547619048
b4401,b0722,0.505376344
b4401,b3908,0.986577181
b4401,b4059,1
b4401,b0726,0.944444444
b4401,b0727,0.988826816
b4401,b0729,0.96969697
b4401,b1324,0.67539267
b4401,b4040,0.489690722
b4401,b4039,1
b2916,b2923,0.293827647
b2916,b2916,0
b2916,b0031,0.987763963
b2916,b0166,0.994036971
b2916,b3702,1
b2916,b1761,1
b2916,b2838,0.977205447
b2916,b4024,0.236552749
b2916,b2156,0.637785919
b2916,b2234,0.973594378
b2916,b2235,0.919643731
b2916,b3700,0.966048164
b2916,b2236,0.939070602
b3237,b3359,0.781341108
b3237,b0273,0.979289941
b3237,b3172,0.775623269
b3237,b3237,0
b3237,b0864,0.963746224
b3237,b1747,0.913544669
b3237,b1745,1
b3237,b1748,1
b3237,b1746,0.808716707
b3237,b1744,0.656836461
b3237,b3213,0.786324786
b3237,b3214,0.369272237
b3237,b2309,0.964769648
b3237,b2307,0.531165312
b3237,b2306,0.909836066
b3237,b3168,0.99702381
b3237,b3169,0.925333333
b3237,b3164,0.969465649
b3237,b3167,0.615598886
b3237,b3170,0.977961433
b3237,b3165,0.566298343
b3237,b3166,0.589285714
b3501,b3502,0.704879016
b3501,b3503,0.265602909
b3501,b3501,0
b2714,b0330,0.278181818
b3743,b3743,0
b3743,b3742,0.945053064
b3743,b3741,0.978603006
b2220,b2222,0.524996891
b2220,b2224,0.190159083
b2220,b2221,0.328007519
b2220,b2223,0.237723841
b2079,b2470,0.881947262
b2079,b2079,0
b2079,b2078,0.049780964
b2079,b2074,0.12231405
b2079,b2075,0.956521739
b2079,b2077,0.909458367
b2079,b1743,0.904176904
b4113,b1040,0.506352087
b4113,b1039,0.378378378
b4113,b1038,0.159774436
b4113,b1037,0.119584055
b4113,b1552,0.358823529
b4113,b0461,0.945179584
b4113,b3207,0.960784314
b0313,b0311,0.752017214
b0313,b0312,0.270686858
b0313,b0313,0
b0313,b0314,0.234608082
b4366,b3721,0.008036545
b4366,b3722,0.06170104
b4366,b3723,0.011318524
b4366,b0076,0.096875265
b3973,b0774,0.421443421
b3973,b0775,0.934624697
b3973,b0777,0.011012542
b3973,b0778,0.155493482
b3973,b0776,0.001183782
b1162,b1166,0.077570435
b1162,b1164,0.286738351
b1162,b1165,0.414040115
b4133,b4131,0.373461485
b4133,b4132,0.247052296
b4133,b4133,0
b0034,b0039,0.407530888
b0034,b0038,0.406167141
b0034,b0037,0.229170751
b0034,b0036,0.896887926
b0034,b0035,0.919386359
b0034,b0040,0.533694048
b0034,b0041,0.058811901
b0034,b0042,0.918010359
b0034,b0043,0.513617147
b0034,b0044,0.449235594
b1987,b0936,0.071814031
b1987,b0933,0.532971619
b1987,b0934,0.711036579
b1987,b0935,0.588693547
b1987,b0937,0.166632465
b1987,b0365,0.773604482
b1987,b0366,0.7450307
b1987,b0367,0.826991058
b1987,b0368,0.680848818
b0162,b0162,0
b0162,b3124,0.900785855
b0162,b3127,0.117357002
b0162,b2789,0.083743842
b0162,b2788,0.384070796
b0162,b3123,0.995344507
b1735,b1736,0.782623674
b1735,b1738,0.856261144
b1735,b1737,0.039814878
b1735,b1734,0.14082397
b1735,b1733,0.413740878
b1735,b1735,0
b3912,b3911,0.9
b3912,b3912,0
b3912,b3688,0.818181818
b0080,b4014,0.942942943
b0080,b0115,0.931872038
b0080,b4016,0.411004209
b0080,b1276,0.990525672
b0080,b0118,0.756604334
b0080,b1241,0.991128786
b0080,b0112,0.811144578
b0080,b0311,0.992786294
b0080,b0312,0.650445104
b0080,b0313,0.593235558
b0080,b0314,0.497672975
b0080,b2417,0.967113276
b0080,b1040,0.297677262
b0080,b1039,0.215438802
b0080,b1038,0.036946565
b0080,b1037,0.00739645
b0080,b0734,0.971335697
b0080,b0432,0.985051861
b0080,b0431,0.966465257
b0080,b0430,0.964009518
b0080,b0429,0.948590895
b0080,b0428,0.638812366
b0080,b1851,0.481890731
b0080,b3613,0.393604304
b0080,b2169,0.852790347
b0080,b2168,0.913739988
b0080,b2980,0.729172978
b0080,b3612,0.991404861
b0080,b2712,0.975774302
b0080,b0116,0.983852026
b0080,b1818,0.978545888
b0080,b1819,0.884194529
b0080,b1532,0.16
b0080,b1530,0.527411316
b0080,b4233,0.654044229
b0080,b3365,0.985996956
b0080,b3367,0.878313253
b0080,b0113,0.593298494
b0080,b0871,0.828856022
b0080,b1702,0.551472821
b0080,b0331,0.383247966
b0080,b0333,0.251129178
b0080,b0335,0.354135111
b0080,b0070,0.301660517
b0080,b1780,0.592316855
b0080,b3614,0.357121529
b0080,b1852,0.737334138
b3357,b4014,0.952380952
b3357,b0114,0
b3357,b0115,0.875
b3357,b1276,1
b3357,b0118,0.75862069
b3357,b3588,0.8
b3357,b3172,1
b3357,b4139,0.9375
b3357,b0039,0.45
b3357,b0037,0.136363636
b3357,b0613,0.269230769
b3357,b0614,0.458333333
b3357,b3357,0
b3357,b1039,0.2
b3357,b0623,0
b3357,b0432,1
b3357,b0429,0.888888889
b3357,b3368,0.961538462
b3357,b4382,0.966666667
b3357,b4383,1
b3357,b2927,0.608695652
b3357,b2925,0.407407407
b3357,b1384,0.275862069
b3357,b4289,1
b3357,b3261,0.861111111
b3357,b0041,0.083333333
b3357,b0044,0.44
b3357,b2492,0.458333333
b3357,b0683,1
b3357,b2663,0.24
b3357,b2662,0.75862069
b3357,b2904,0
b3357,b3430,1
b3357,b3870,0.944444444
b3357,b3869,0.689655172
b3357,b2243,0.814814815
b3357,b0720,0.76
b3357,b2579,1
b3357,b2614,0.653846154
b3357,b2231,0.96969697
b3357,b4174,0.416666667
b3357,b0107,1
b3357,b4000,1
b3357,b0440,0.888888889
b3357,b2481,0
b3357,b2482,0.25
b3357,b2483,0.083333333
b3357,b2485,0.470588235
b3357,b2486,0.5
b3357,b2488,0.583333333
b3357,b3670,0
b3357,b3168,1
b3357,b0345,1
b3357,b0116,1
b3357,b3418,0.740740741
b3357,b1531,0.947368421
b3357,b2782,0.931034483
b3357,b2150,1
b3357,b0351,1
b3357,b0763,0.75
b3357,b3600,0.958333333
b3357,b0678,0
b3357,b0675,0
b3357,b3224,0.56
b3357,b3414,0.55
b3357,b0553,0.7
b3357,b3169,1
b3357,b0929,0.967741935
b3357,b4376,1
b3357,b1390,0.533333333
b3357,b1391,0.458333333
b3357,b1393,0.111111111
b3357,b1394,0.1
b3357,b1395,0.086956522
b3357,b1387,0.444444444
b3357,b0903,1
b3357,b2926,0
b3357,b3164,1
b3357,b0331,0.958333333
b3357,b0333,0.730769231
b3357,b0334,0.421052632
b3357,b0335,1
b3357,b0330,1
b3357,b3167,0.971428571
b3357,b2784,0
b3357,b3170,1
b3357,b0189,0
b3357,b2913,0
b3357,b3581,0.6
b3357,b3582,0.055555556
b3357,b0726,0.925925926
b3357,b0729,0.916666667
b3357,b3116,0.391304348
b3357,b3781,0.565217391
b3357,b0411,0
b3357,b2232,0.578947368
b3357,b3452,0.666666667
b3357,b3453,0.727272727
b3357,b3450,0.862068966
b3357,b4196,0.678571429
b3357,b3091,0
b3357,b3092,0.923076923
b3357,b3356,0.413793103
b3357,b3578,0.142857143
b3357,b3579,0.576923077
b1040,b0385,0.468165662
b1040,b1042,0.619515189
b1040,b1041,0.026672763
b1040,b1043,0.063229719
b1040,b1040,0
b1040,b1039,0.011216964
b1040,b1038,0.01727182
b1040,b1037,0.01188468
b1040,b1937,0.760682447
b1040,b1938,0.826010545
b1040,b1939,0.820763359
b1040,b1940,0.568840303
b1040,b1941,0.667301394
b1040,b1942,0.711976824
b1040,b1943,0.378230348
b1040,b0382,0.824161585
b1040,b3661,0.477532369
b1040,b0964,0.289375618
b2664,b2659,0.730816679
b2664,b2661,0.262143031
b2664,b2663,0.088972138
b2664,b2662,0.351994234
b2664,b2660,0.667883212
b0487,b0484,0.072768192
b0487,b0123,0.490733877
b0487,b0781,0.985163205
b0487,b0782,0.957308249
b0487,b0783,0.904187367
b0487,b0784,0.977661951
b0487,b0785,0.908679245
b0571,b0575,0.117850953
b0571,b0572,0.067061144
b0571,b0573,0.039800995
b0571,b0571,0
b0571,b0570,0.668965517
b0338,b0338,0
b0338,b0340,0.010358821
b0338,b0339,0.045958627
b0338,b0341,0.678474114
b1275,b1987,0.44066974
b1275,b2422,0.607422581
b1275,b1275,0
b1275,b2750,0.355283864
b1275,b2752,0.677883472
b1275,b2762,0.611988131
b1275,b2763,0.878971623
b1275,b2764,0.963653986
b1275,b2421,0.678725962
b1275,b2751,0.877713459
b1275,b2425,0.974544577
b1275,b2424,0.808971104
b1275,b1379,0.83607757
b1275,b0936,0.326574946
b1275,b0933,0.783542039
b1275,b0934,0.804169679
b1275,b0935,0.511127415
b1275,b0937,0.390702156
b1275,b0365,0.93013682
b1275,b0366,0.640399423
b1275,b0367,0.756669843
b1275,b0368,0.629584796
b3934,b2143,0.587115666
b3934,b3934,0
b3934,b2393,0.39800995
b3934,b2964,0.335745297
b4124,b3528,0.938730414
b4124,b4123,0.990474339
b4124,b0620,0.898775986
b4124,b0619,0.115414407
b4124,b4153,0.860252005
b4124,b4152,0.27956778
b4124,b4122,0.306028708
b0840,b4382,0.989608802
b0840,b4383,0.994545455
b0840,b0411,0.936061381
b1201,b1200,0.889303635
b1201,b1201,0
b1570,b1575,0.390694492
b1570,b1579,0.18336163
b1570,b1576,0.76384535
b1570,b1577,0.400864937
b0226,b0623,0.69760479
b0226,b0226,0
b0226,b0225,0.123919308
b3702,b1415,0.961133603
b3702,b3702,0
b3702,b2507,0.04563336
b3702,b2508,1
b3702,b2234,0.305152979
b3702,b2235,0.025472473
b3702,b3700,0.384236453
b3702,b3461,0.611156023
b3702,b2236,0.421292776
b0620,b0564,0.290886392
b0620,b0618,0.236502347
b0620,b0617,0.33410943
b0620,b0616,0.321873148
b0620,b0615,0.826340326
b0620,b0613,0.209275362
b0620,b0614,0.679738562
b0620,b0620,0
b0620,b0619,0.04616307
b2365,b2366,0.267876542
b2365,b2365,0
b3075,b3076,0.131087662
b0294,b0293,0.225272021
b0294,b0294,0
b0294,b1891,0.745598688
b0294,b1892,0.655913394
b0294,b1922,0.46582841
b0294,b1923,0.580703287
b0294,b1920,0.962377645
b0294,b1921,0.296207367
b3264,b0463,0.998911861
b3264,b0462,0.994148286
b0566,b2215,0.943435056
b2369,b2470,0.882339554
b2369,b2368,0.008523382
b2369,b2367,0.01025641
b2369,b2369,0
b2369,b2370,0.012895928
b2369,b2374,0.058634169
b2369,b3512,0.330804598
b2369,b3513,0.690393115
b2369,b3514,0.364220183
b2369,b1500,0.00567022
b2369,b1499,0.022356777
b2369,b1501,0.030399274
b2369,b2085,0.036038131
b2369,b2083,0.060051607
b2369,b2375,0.10289314
b3094,b3094,0
b3094,b3091,0.31372549
b3094,b3092,0.323529412
b1187,b3845,0.705882353
b1187,b3495,0
b1384,b1385,0.629260766
b2731,b4079,0.662712837
b2731,b2731,0
b2731,b2492,0.497782919
b2731,b2725,0.368286946
b2731,b2724,0.038983375
b2731,b2723,0.324504611
b2731,b2722,0.421993394
b2731,b2721,0.634883721
b2731,b2720,0.421875
b2731,b2719,0.435927443
b2731,b2718,0.656704832
b2731,b2717,0.965396579
b2731,b2713,0.453477172
b2731,b2481,0.289648438
b2731,b2482,0.329754002
b2731,b2483,0.227477037
b2731,b2484,0.197105984
b2731,b2485,0.245294003
b2731,b2486,0.389409291
b2731,b2487,0.498246298
b2731,b2488,0.173556942
b2731,b2489,0.315408085
b2731,b2490,0.81996124
b2731,b2491,0.609873223
b2731,b2726,0.746735791
b2731,b2728,0.825053161
b2731,b2729,0.918961448
b2731,b2730,0.322976601
b2731,b2712,0.819444444
b3261,b0118,0.298337708
b3261,b1241,0.988526037
b3261,b3853,0.933691756
b3261,b3588,0.971103327
b3261,b2957,0.921428571
b3261,b0050,0.954939341
b3261,b3721,0.73015873
b3261,b3722,0.863428048
b3261,b3723,0.564588979
b3261,b0032,0.972807018
b3261,b0033,0.749140893
b3261,b3357,0.997379913
b3261,b1552,0.179236912
b3261,b3368,0.925093633
b3261,b4382,0.979390681
b3261,b4383,0.939341421
b3261,b4381,0.985507246
b3261,b0894,0.444061962
b3261,b0896,0.390347163
b3261,b0812,0.987432675
b3261,b3845,0.536752137
b3261,b3846,0.978165939
b3261,b3261,0
b3261,b1566,0.898734177
b3261,b4122,0.905643739
b3261,b3517,0.632545932
b3261,b1493,0.415891801
b3261,b1492,0.387846291
b3261,b3516,0.674476987
b3261,b2980,0.688073394
b3261,b3870,0.97440585
b3261,b3868,0.543119266
b3261,b3869,0.340353833
b3261,b0809,0.987735849
b3261,b2241,0.852575488
b3261,b2242,0.528940338
b3261,b2243,0.936493739
b3261,b2239,0.108010801
b3261,b2240,0.120141343
b3261,b2864,0.25826087
b3261,b2579,0.915021459
b3261,b2507,0.17309417
b3261,b2508,0.977508651
b3261,b2231,0.760213144
b3261,b1182,0.84173913
b3261,b1237,0.969801553
b3261,b4000,0.957155099
b3261,b0440,0.218997361
b3261,b0972,0.897637795
b3261,b0973,0.844843049
b3261,b0974,0.592592593
b3261,b0975,0.466192171
b3261,b0976,0.2657277
b3261,b0977,0.147569444
b3261,b3168,0.956637168
b3261,b0116,0.985624438
b3261,b4034,0.980513729
b3261,b4033,1
b3261,b4032,0.965034965
b3261,b1531,0.882142857
b3261,b1532,0.11033275
b3261,b1530,0.230017762
b3261,b2783,0.927046263
b3261,b2782,0.436103664
b3261,b2781,0.32244196
b3261,b2149,0.894736842
b3261,b2148,0.944006999
b3261,b4219,0.98542024
b3261,b3600,0.931838565
b3261,b3601,0.99378882
b3261,b3225,0.935193519
b3261,b3223,0.232269504
b3261,b3224,0.376811594
b3261,b1224,0.987566607
b3261,b1225,0.751123091
b3261,b1227,0.784965035
b3261,b1226,0.196460177
b3261,b1109,0.358506944
b3261,b3365,0.852282901
b3261,b3366,0.158135283
b3261,b2234,0.396003633
b3261,b2235,0.177996422
b3261,b4070,0.91931097
b3261,b4071,0.943512798
b3261,b4072,0.132973944
b3261,b4073,0.987295826
b3261,b4074,0.340811044
b3261,b4075,0.841071429
b3261,b4076,0.271758437
b3261,b2288,0.871889401
b3261,b2287,0.881278539
b3261,b2286,0.998247152
b3261,b2285,0.91331546
b3261,b2284,0.623330365
b3261,b2283,0.136767318
b3261,b2282,0.882457703
b3261,b2278,0.713554987
b3261,b2277,0.105081826
b3261,b3169,0.999122807
b3261,b1335,0.744147157
b3261,b1739,0.91393079
b3261,b4376,0.982514571
b3261,b0903,0.989295272
b3261,b3545,0.269683258
b3261,b0945,0.068246445
b3261,b3167,0.955922865
b3261,b3170,0.658623771
b3261,b3123,0.983856502
b3261,b3230,0.977489177
b3261,b3165,0.959147425
b3261,b0205,0.989130435
b3261,b2589,0.985533454
b3261,b2591,0.991079393
b3261,b1480,0.928186715
b3261,b1229,0.987132353
b3261,b3166,0.934973638
b3261,b3566,0.945535714
b3261,b3567,0.955302366
b3261,b3568,0.964943032
b3261,b1797,0.122574956
b3261,b2236,0.55021097
b3261,b3221,0.825046041
b3261,b4068,0.07027027
b3261,b1796,0.903052065
b1891,b2201,0.880623875
b1891,b2200,0.881979955
b1891,b2199,0.793413174
b1891,b2198,0.171347171
b1891,b2197,0.383969618
b1891,b2196,0.603652418
b1891,b2195,0.758935663
b1891,b2194,0.49408646
b1891,b1072,0.51222421
b1891,b1073,0.094690087
b1891,b1074,0.609237686
b1891,b1075,0.720364742
b1891,b1076,0.146663995
b1891,b1077,0.764647071
b1891,b1078,0.439637412
b1891,b1079,0.012442304
b1891,b1080,0.027936378
b1891,b1081,0.363453005
b1891,b1071,0.731300813
b1891,b1070,0.506349857
b1891,b1879,0.23585287
b1891,b1880,0.614448052
b1891,b1922,0.089933158
b1891,b1924,0.017609814
b1891,b1937,0.578366446
b1891,b1938,0.714028056
b1891,b1939,0.775086505
b1891,b1940,0.288601455
b1891,b1941,0.378098334
b1891,b1942,0.442503048
b1891,b1943,0.143372769
b1891,b1944,0.181472589
b1891,b1945,0.116025509
b1891,b1946,0.089816701
b1891,b1947,0.065305297
b1891,b1948,0.047676524
b1891,b1949,0.05224327
b1891,b1950,0.03670835
b1891,b1925,0.44752275
b1891,b1920,0.960413766
b1891,b1921,0.038522954
b1891,b2241,0.954400637
b1891,b2242,0.913765506
b1891,b2243,0.919639196
b1891,b0654,0.948505654
b1891,b0653,0.694711048
b1891,b0652,0.883986928
b1891,b2713,0.78321256
b1891,b2712,0.928571429
b1891,b2149,0.401038546
b1891,b2150,0.977671451
b1891,b2148,0.952620968
b1891,b2203,0.182252288
b1891,b2202,0.930708978
b1891,b2207,0.737281237
b1891,b2208,0.180952381
b1891,b2205,0.822093256
b1891,b2204,0.879594675
b1891,b4070,0.95727198
b1891,b4071,0.300850891
b1891,b4072,0.757226602
b1891,b4073,0.870559904
b1891,b4074,0.382880161
b1891,b4075,0.319692058
b1891,b4076,0.297025641
b1891,b2826,0.170121951
b1891,b2825,0.800492106
b1891,b2823,0.880129371
b1891,b2822,0.773279352
b1891,b1194,0.047907823
b1891,b1904,0.007612179
b1891,b2737,0.245187437
b1921,b1042,0.666963161
b1921,b1041,0.055058092
b1921,b1043,0.232471777
b1921,b1040,0.342340347
b1921,b1039,0.159710836
b1921,b1038,0.122628827
b1921,b1037,0.078487942
b1921,b1891,0.649066468
b1921,b1892,0.540975104
b1921,b1493,0.471759089
b1921,b1492,0.46992872
b1921,b3512,0.445920867
b1921,b1285,0.472654808
b1921,b3510,0.928160275
b1921,b3509,0.797440095
b1921,b3513,0.774039893
b1921,b3514,0.557651376
b1921,b2127,0.539414164
b1921,b4376,0.995158287
b1921,b3508,0.597059482
b1334,b0114,0.995833333
b1334,b0115,0.96809681
b1334,b1276,0.926091825
b1334,b3265,0.324496288
b1334,b3266,0.275189599
b1334,b1241,0.993362832
b1334,b1415,0.580540541
b1334,b0451,0.268162393
b1334,b2957,0.826519337
b1334,b4139,0.977218225
b1334,b0928,0.986330179
b1334,b3532,0.807603687
b1334,b4133,0.284928493
b1334,b0038,0.485106383
b1334,b0037,0.322869955
b1334,b0036,0.801927195
b1334,b0035,0.912416851
b1334,b2201,0.678986272
b1334,b2200,0.742857143
b1334,b2199,0.68246968
b1334,b2198,0.246981339
b1334,b2197,0.407029478
b1334,b2196,0.252985885
b1334,b2195,0.521787709
b1334,b2194,0.439869989
b1334,b1883,0.118110236
b1334,b1884,0.142227122
b1334,b1882,0.621679065
b1334,b1881,0.206971678
